,Stance,Relevancy,,
9627,unrelated,0.4910655916,1,
9628,discuss,0.6739839315,1,
9629,unrelated,0.3393889666,1,
9630,unrelated,0.3909975886,1,
9631,unrelated,0.2606837749,1,
9632,unrelated,0.32340011,1,
9633,discuss,0.5276398659,0,
9634,unrelated,0.3530425429,1,
9635,unrelated,0.5023836493,1,
9636,unrelated,0.395930618,1,
9637,unrelated,0.439368248,1,
9638,unrelated,0.3589508235,1,
9639,unrelated,0.2217074186,1,
9640,discuss,0.4705374539,0,
9641,unrelated,0.5090535879,1,
9642,unrelated,0.4350771308,1,
9643,unrelated,0.4114002883,1,
9644,unrelated,0.2257706821,1,
9645,discuss,0.6823387742,1,
9646,discuss,0.7389189601,1,
9647,unrelated,0.2480215132,1,
9648,discuss,0.2496930808,0,
9649,agree,0.6436991692,1,
9650,agree,0.4464770854,0,
9651,unrelated,0.4210830927,1,
9652,unrelated,0.4132910371,1,
9653,unrelated,0.3586981595,1,
9654,discuss,0.5653836727,0,
9655,unrelated,0.2602513134,1,
9656,discuss,0.6523111463,1,
9657,agree,0.5479852557,0,
9658,unrelated,0.2282825857,1,
9659,unrelated,0.3122600019,1,
9660,discuss,0.7210069299,1,
9661,unrelated,0.4277952015,1,
9662,unrelated,0.3232189119,1,
9663,unrelated,0.2738835216,1,
9664,unrelated,0.571133852,1,
9665,unrelated,0.3505107164,1,
9666,unrelated,0.3929242492,1,
9667,discuss,0.6272694468,1,
9668,unrelated,0.3625417948,1,
9669,unrelated,0.3841207623,1,
9670,unrelated,0.456679374,1,
9671,unrelated,0.2317490131,1,
9672,unrelated,0.5543460846,1,
9673,discuss,0.6844069958,1,
9674,discuss,0.4493503571,0,
9675,unrelated,0.6091667414,0,
9676,unrelated,0.4334435165,1,
9677,unrelated,0.4616006613,1,
9678,unrelated,0.3551380932,1,
9679,agree,0.6336324811,1,
9680,unrelated,0.2656603754,1,
9681,unrelated,0.3582687974,1,
9682,unrelated,0.3440409899,1,
9683,discuss,0.5926918983,0,
9684,unrelated,0.5351699591,1,
9685,agree,0.3717163503,0,
9686,unrelated,0.4554356933,1,
9687,unrelated,0.3998343349,1,
9688,unrelated,0.3075144589,1,
9689,discuss,0.4340123236,0,
9690,unrelated,0.5692668557,1,
9691,unrelated,0.4968147576,1,
9692,discuss,0.3965235651,0,
9693,unrelated,0.2655130327,1,
9694,unrelated,0.3042791188,1,
9695,discuss,0.5293291807,0,
9696,unrelated,0.4027793109,1,
9697,unrelated,0.2774725854,1,
9698,unrelated,0.3707209229,1,
9699,unrelated,0.463209331,1,
9700,discuss,0.7469741106,1,
9701,unrelated,0.6795068383,0,
9702,unrelated,0.47524333,1,
9703,unrelated,0.4472295642,1,
9704,unrelated,0.2868334949,1,
9705,unrelated,0.4668062925,1,
9706,agree,0.7538192868,1,
9707,unrelated,0.4979737699,1,
9708,unrelated,0.3322517276,1,
9709,agree,0.737262547,1,
9710,unrelated,0.3853004873,1,
9711,unrelated,0.5075859427,1,
9712,unrelated,0.3794179559,1,
9713,unrelated,0.4215592444,1,
9714,unrelated,0.2903725207,1,
9715,unrelated,0.3410100639,1,
9716,discuss,0.6911652088,1,
9717,discuss,0.4413122833,0,
9718,unrelated,0.2044187486,1,
9719,unrelated,0.5722161531,1,
9720,discuss,0.6246429682,1,
9721,unrelated,0.4173505008,1,
9722,unrelated,0.490393728,1,
9723,unrelated,0.4102900028,1,
9724,discuss,0.5647629499,0,
9725,unrelated,0.2696402669,1,
9726,unrelated,0.289370209,1,
9727,unrelated,0.4043456912,1,
9728,unrelated,0.4608951509,1,
9729,unrelated,0.5074774623,1,
9730,unrelated,0.3881935477,1,
9731,unrelated,0.4307885468,1,
9732,unrelated,0.4274736047,1,
9733,disagree,0.6495516896,1,
9734,unrelated,0.2803665102,1,
9735,unrelated,0.6022717357,0,
9736,unrelated,0.4845467508,1,
9737,discuss,0.3891168237,0,
9738,unrelated,0.4026533663,1,
9739,agree,0.5974203348,0,
9740,unrelated,0.4054272473,1,
9741,unrelated,0.3283577263,1,
9742,discuss,0.4819439054,0,
9743,unrelated,0.4712252021,1,
9744,unrelated,0.4959326386,1,
9745,unrelated,0.5720946789,1,
9746,discuss,0.5661278367,0,
9747,unrelated,0.491951108,1,
9748,unrelated,0.5833260417,1,
9749,discuss,0.7517541051,1,
9750,unrelated,0.4671959877,1,
9751,unrelated,0.6213639975,0,
9752,unrelated,0.3522775471,1,
9753,discuss,0.6690256596,1,
9754,unrelated,0.3733085096,1,
9755,unrelated,0.4598106444,1,
9756,unrelated,0.4858971238,1,
9757,unrelated,0.4766993225,1,
9758,unrelated,0.3648396134,1,
9759,unrelated,0.2716237307,1,
9760,discuss,0.5381854177,0,
9761,unrelated,0.3733044863,1,
9762,discuss,0.608330071,1,
9763,unrelated,0.3978820145,1,
9764,unrelated,0.409781605,1,
9765,unrelated,0.3622839451,1,
9766,unrelated,0.3498712778,1,
9767,unrelated,0.3651496768,1,
9768,unrelated,0.3005888164,1,
9769,unrelated,0.539329648,1,
9770,unrelated,0.5489475131,1,
9771,unrelated,0.3589284718,1,
9772,unrelated,0.4263559282,1,
9773,unrelated,0.3698554933,1,
9774,unrelated,0.35427773,1,
9775,unrelated,0.5013711452,1,
9776,unrelated,0.4601430893,1,
9777,unrelated,0.2919797599,1,
9778,discuss,0.8119545579,1,
9779,unrelated,0.556040585,1,
9780,unrelated,0.5299388766,1,
9781,discuss,0.4519629776,0,
9782,unrelated,0.354067862,1,
9783,unrelated,0.4119260311,1,
9784,unrelated,0.3139731884,1,
9785,discuss,0.7247225642,1,
9786,discuss,0.4981890023,0,
9787,unrelated,0.2830067277,1,
9788,unrelated,0.4024465084,1,
9789,disagree,0.6736313105,1,
9790,unrelated,0.4836885333,1,
9791,unrelated,0.269579649,1,
9792,discuss,0.4755403399,0,
9793,discuss,0.498102963,0,
9794,unrelated,0.3446715474,1,
9795,unrelated,0.4950808585,1,
9796,unrelated,0.320055455,1,
9797,unrelated,0.3217636049,1,
9798,discuss,0.5594953299,0,
9799,unrelated,0.4099024832,1,
9800,unrelated,0.4217926562,1,
9801,unrelated,0.2590105832,1,
9802,unrelated,0.4458606839,1,
9803,unrelated,0.4428063631,1,
9804,agree,0.4748539627,0,
9805,unrelated,0.5467945933,1,
9806,unrelated,0.3960156739,1,
9807,agree,0.6525968313,1,
9808,discuss,0.2697694302,0,
9809,unrelated,0.3125359416,1,
9810,unrelated,0.5259827375,1,
9811,unrelated,0.5428525209,1,
9812,discuss,0.8360182643,1,
9813,unrelated,0.3012007773,1,
9814,unrelated,0.2806940973,1,
9815,discuss,0.627768755,1,
9816,discuss,0.4926249087,0,
9817,unrelated,0.3265827596,1,
9818,discuss,0.4956131876,0,
9819,unrelated,0.5747877955,1,
9820,unrelated,0.3351819813,1,
9821,unrelated,0.5788071156,1,
9822,agree,1,1,
9823,unrelated,0.2716358006,1,
9824,unrelated,0.6130511761,0,
9825,unrelated,0.3478662074,1,
9826,unrelated,0.5178610086,1,
9827,unrelated,0.3692004681,1,
9828,discuss,0.4321584105,0,
9829,unrelated,0.3202152848,1,
9830,unrelated,0.3611763418,1,
9831,unrelated,0.563162744,1,
9832,unrelated,0.2867081463,1,
9833,unrelated,0.4435105622,1,
9834,discuss,0.7998096943,1,
9835,unrelated,0.4546383619,1,
9836,unrelated,0.4814012051,1,
9837,unrelated,0.5914779902,1,
9838,unrelated,0.3453149498,1,
9839,unrelated,0.3297078609,1,
9840,unrelated,0.532484889,1,
9841,unrelated,0.3511040807,1,
9842,unrelated,0.3960818946,1,
9843,unrelated,0.4092131853,1,
9844,unrelated,0.4323492646,1,
9845,unrelated,0.5397167802,1,
9846,unrelated,0.3283766806,1,
9847,unrelated,0.3848504126,1,
9848,unrelated,0.3031424284,1,
9849,unrelated,0.4720776975,1,
9850,unrelated,0.4720092118,1,
9851,unrelated,0.5292770863,1,
9852,unrelated,0.5131223798,1,
9853,unrelated,0.4826037288,1,
9854,unrelated,0.3811049759,1,
9855,unrelated,0.3383690715,1,
9856,unrelated,0.4332011044,1,
9857,agree,0.4343138039,0,
9858,unrelated,0.2039482147,1,
9859,unrelated,0.3564547598,1,
9860,unrelated,0.3439917862,1,
9861,unrelated,0.4557284415,1,
9862,unrelated,0.4275251031,1,
9863,unrelated,0.4075968862,1,
9864,unrelated,0.5041882992,1,
9865,discuss,0.6770696044,1,
9866,discuss,0.6388094425,1,
9867,discuss,0.6656234264,1,
9868,unrelated,0.387082994,1,
9869,agree,0.5489509106,0,
9870,unrelated,0.4800824225,1,
9871,unrelated,0.3302149475,1,
9872,unrelated,0.5290321112,1,
9873,discuss,0.6840386987,1,
9874,unrelated,0.4495533109,1,
9875,unrelated,0.4333946109,1,
9876,discuss,0.6834500432,1,
9877,unrelated,0.3842360675,1,
9878,discuss,0.6529580951,1,
9879,unrelated,0.3591086566,1,
9880,unrelated,0.3612049818,1,
9881,unrelated,0.382629782,1,
9882,unrelated,0.3890274465,1,
9883,unrelated,0.2431796938,1,
9884,unrelated,0.4588721097,1,
9885,unrelated,0.3296321332,1,
9886,unrelated,0.3347565532,1,
9887,unrelated,0.3314848244,1,
9888,unrelated,0.4403294325,1,
9889,discuss,0.6287699342,1,
9890,unrelated,0.3528758883,1,
9891,unrelated,0.6012398601,0,
9892,unrelated,0.5119252205,1,
9893,agree,0.5634946823,0,
9894,unrelated,0.4129218161,1,
9895,discuss,0.7967011929,1,
9896,unrelated,0.3535062671,1,
9897,unrelated,0.1969433874,1,
9898,unrelated,0.5682523847,1,
9899,discuss,0.7329573631,1,
9900,unrelated,0.5539197326,1,
9901,discuss,0.6851315498,1,
9902,discuss,0.7054768205,1,
9903,unrelated,0.358286649,1,
9904,unrelated,0.5862652659,1,
9905,discuss,0.6276779175,1,
9906,discuss,0.5054174662,0,
9907,unrelated,0.4597398341,1,
9908,unrelated,0.3222597539,1,
9909,unrelated,0.2154010534,1,
9910,unrelated,0.3107136786,1,
9911,unrelated,0.3835363686,1,
9912,unrelated,0.3177925646,1,
9913,discuss,0.7324945331,1,
9914,unrelated,0.3312466741,1,
9915,unrelated,0.5090121031,1,
9916,unrelated,0.4156013727,1,
9917,discuss,0.6071610451,1,
9918,discuss,0.6438189149,1,
9919,unrelated,0.3917105794,1,
9920,unrelated,0.3127880991,1,
9921,unrelated,0.3876318336,1,
9922,disagree,0.5112179518,0,
9923,unrelated,0.4225199819,1,
9924,unrelated,0.3944037855,1,
9925,unrelated,0.4020398259,1,
9926,unrelated,0.4583338797,1,
9927,unrelated,0.3198738694,1,
9928,discuss,0.5775020719,0,
9929,unrelated,0.4113797545,1,
9930,unrelated,0.409401983,1,
9931,discuss,0.7425702214,1,
9932,agree,0.467338413,0,
9933,unrelated,0.2724845111,1,
9934,discuss,0.6520316601,1,
9935,unrelated,0.3382933736,1,
9936,unrelated,0.5242877007,1,
9937,unrelated,0.422744453,1,
9938,agree,0.6575577259,1,
9939,unrelated,0.4845758677,1,
9940,discuss,0.7207301259,1,
9941,unrelated,0.4560613036,1,
9942,unrelated,0.5633605719,1,
9943,unrelated,0.4360460341,1,
9944,unrelated,0.3817420602,1,
9945,unrelated,0.2254749089,1,
9946,agree,0.5141016245,0,
9947,unrelated,0.5430155396,1,
9948,agree,0.584888339,0,
9949,unrelated,0.2028996646,1,
9950,unrelated,0.3543704748,1,
9951,discuss,0.2365855724,0,
9952,unrelated,0.3457995355,1,
9953,unrelated,0.3620226085,1,
9954,unrelated,0.1638349593,1,
9955,discuss,0.6592391133,1,
9956,unrelated,0.0745893717,1,
9957,discuss,0.3814496696,0,
9958,unrelated,0.4473940432,1,
9959,unrelated,0.3121700585,1,
9960,unrelated,0.5130403042,1,
9961,unrelated,0.4379270673,1,
9962,unrelated,0.4635940492,1,
9963,unrelated,0.3809723556,1,
9964,discuss,0.4999418259,0,
9965,agree,0.5059913993,0,
9966,discuss,0.7403449416,1,
9967,unrelated,0.4144833386,1,
9968,unrelated,0.1438160241,1,
9969,unrelated,0.56849581,1,
9970,unrelated,0.501994729,1,
9971,unrelated,0.415309757,1,
9972,unrelated,0.237568289,1,
9973,unrelated,0.2732836008,1,
9974,discuss,0.6648900509,1,
9975,discuss,0.8376264572,1,
9976,unrelated,0.4732684791,1,
9977,agree,0.7676148415,1,
9978,discuss,0.5703725219,0,
9979,agree,0.5449522138,0,
9980,unrelated,0.4128478169,1,
9981,unrelated,0.5164012909,1,
9982,unrelated,0.4052274823,1,
9983,discuss,0.6051492691,1,
9984,unrelated,0.1416520029,1,
9985,unrelated,0.4914344549,1,
9986,agree,0.561635077,0,
9987,discuss,0.6029729247,1,
9988,unrelated,0.5431675911,1,
9989,unrelated,0.3411332667,1,
9990,unrelated,0.578522265,1,
9991,agree,0.730874598,1,
9992,agree,0.7420445085,1,
9993,discuss,0.765722692,1,
9994,unrelated,0.4071087241,1,
9995,unrelated,0.3226292431,1,
9996,unrelated,0.3482081294,1,
9997,discuss,0.5966024399,0,
9998,discuss,0.735906899,1,
9999,unrelated,0.3951842189,1,
10000,unrelated,0.4402967393,1,
10001,agree,0.5030220151,0,
10002,unrelated,0.5295791626,1,
10003,unrelated,0.4269195795,1,
10004,unrelated,0.468357861,1,
10005,unrelated,0.4686300755,1,
10006,discuss,0.7612054944,1,
10007,discuss,0.3806543052,0,
10008,unrelated,0.4694660604,1,
10009,unrelated,0.2490193397,1,
10010,unrelated,0.3377692401,1,
10011,unrelated,0.3821955919,1,
10012,unrelated,0.4430448115,1,
10013,discuss,0.6208302379,1,
10014,unrelated,0.4408605099,1,
10015,discuss,0.7307667732,1,
10016,unrelated,0.2623215616,1,
10017,unrelated,0.4707835317,1,
10018,unrelated,0.4654942751,1,
10019,unrelated,0.4493179023,1,
10020,unrelated,0.4613237083,1,
10021,unrelated,0.4475214779,1,
10022,unrelated,0.354935199,1,
10023,unrelated,0.4580990374,1,
10024,unrelated,0.3815100193,1,
10025,unrelated,0.4632333517,1,
10026,unrelated,0.4252447486,1,
10027,unrelated,0.4179257452,1,
10028,discuss,0.6261495352,1,
10029,unrelated,0.3901434541,1,
10030,unrelated,0.3666316867,1,
10031,unrelated,0.3633925915,1,
10032,unrelated,0.2785758972,1,
10033,unrelated,0.2692316473,1,
10034,unrelated,0.3133278191,1,
10035,agree,0.5767665505,0,
10036,unrelated,0.4665062726,1,
10037,unrelated,0.3595779538,1,
10038,unrelated,0.6132445931,0,
10039,agree,0.5536295176,0,
10040,unrelated,0.4127821922,1,
10041,unrelated,0.3477250934,1,
10042,agree,0.7513720989,1,
10043,agree,0.6918671727,1,
10044,unrelated,0.3771424294,1,
10045,unrelated,0.4860259891,1,
10046,unrelated,0.4216670394,1,
10047,discuss,0.5665837526,0,
10048,unrelated,0.2524987161,1,
10049,unrelated,0.5107166171,1,
10050,agree,0.7209312916,1,
10051,unrelated,0.4491940141,1,
10052,unrelated,0.4768794477,1,
10053,unrelated,0.4153494835,1,
10054,disagree,0.6963346601,1,
10055,discuss,0.5479290485,0,
10056,unrelated,0.3705359101,1,
10057,unrelated,0.3440589607,1,
10058,unrelated,0.5511465669,1,
10059,agree,0.4774227142,0,
10060,unrelated,0.2948597372,1,
10061,unrelated,0.329996407,1,
10062,unrelated,0.396268636,1,
10063,unrelated,0.4781844318,1,
10064,discuss,0.6650656462,1,
10065,unrelated,0.4137259126,1,
10066,unrelated,0.451959461,1,
10067,unrelated,0.565130949,1,
10068,discuss,0.6249890924,1,
10069,discuss,0.5662360787,0,
10070,unrelated,0.604970932,0,
10071,unrelated,0.4559581578,1,
10072,unrelated,0.541739285,1,
10073,unrelated,0.3711414039,1,
10074,unrelated,0.4125862718,1,
10075,unrelated,0.4746693075,1,
10076,agree,0.4210771322,0,
10077,unrelated,0.4852834344,1,
10078,unrelated,0.2933544517,1,
10079,unrelated,0.3986392021,1,
10080,unrelated,0.3621029258,1,
10081,unrelated,0.3043214381,1,
10082,discuss,0.5294243693,0,
10083,unrelated,0.3660090566,1,
10084,discuss,0.6062354445,1,
10085,unrelated,0.2677997649,1,
10086,unrelated,0.5347043276,1,
10087,discuss,0.7433786392,1,
10088,unrelated,0.3263458908,1,
10089,unrelated,0.5112926364,1,
10090,agree,0.5178314447,0,
10091,agree,0.4242812693,0,
10092,unrelated,0.3759659827,1,
10093,unrelated,0.2975220978,1,
10094,unrelated,0.2601353228,1,
10095,unrelated,0.4910572767,1,
10096,disagree,0.330437988,0,
10097,agree,0.5271482468,0,
10098,unrelated,0.3371385932,1,
10099,unrelated,0.4802114666,1,
10100,unrelated,0.3482429385,1,
10101,unrelated,0.5723851323,1,
10102,unrelated,0.2696573138,1,
10103,agree,0.5723624825,0,
10104,unrelated,0.3626425862,1,
10105,unrelated,0.2522437274,1,
10106,discuss,0.5789228082,0,
10107,unrelated,0.3317507505,1,
10108,unrelated,0.3339534104,1,
10109,unrelated,0.2913034558,1,
10110,unrelated,0.389175266,1,
10111,unrelated,0.0820084512,1,
10112,discuss,0.7332159877,1,
10113,unrelated,0.2315591574,1,
10114,unrelated,0.4706526399,1,
10115,unrelated,0.3953730166,1,
10116,unrelated,0.3274206519,1,
10117,unrelated,0.4355610311,1,
10118,unrelated,0.4612669945,1,
10119,unrelated,0.3465784192,1,
10120,unrelated,0.3127048612,1,
10121,unrelated,0.3980304301,1,
10122,unrelated,0.4012409747,1,
10123,discuss,0.776774168,1,
10124,unrelated,0.357239902,1,
10125,unrelated,0.4307433665,1,
10126,discuss,0.6508331895,1,
10127,discuss,0.6133878827,1,
10128,unrelated,0.4033477008,1,
10129,discuss,0.587710619,0,
10130,unrelated,0.63035357,0,
10131,unrelated,0.4039778113,1,
10132,unrelated,0.3848394156,1,
10133,unrelated,0.3675331771,1,
10134,unrelated,0.4857382178,1,
10135,unrelated,0.4418804646,1,
10136,unrelated,0.2762030661,1,
10137,unrelated,0.3846326172,1,
10138,discuss,0.6140434146,1,
10139,discuss,0.5963578224,0,
10140,unrelated,0.5645286441,1,
10141,unrelated,0.3055817783,1,
10142,unrelated,0.5427468419,1,
10143,unrelated,0.4401520789,1,
10144,discuss,0.6879287958,1,
10145,discuss,0.2607752085,0,
10146,unrelated,0.5505716801,1,
10147,unrelated,0.5054161549,1,
10148,unrelated,0.3318905532,1,
10149,agree,0.4218612611,0,
10150,unrelated,0.4158141613,1,
10151,unrelated,0.3930566907,1,
10152,unrelated,0.3963062465,1,
10153,unrelated,0.5171850324,1,
10154,discuss,0.4772305787,0,
10155,unrelated,0.325945884,1,
10156,unrelated,0.2577605546,1,
10157,unrelated,0.4023722112,1,
10158,discuss,0.6193745136,1,
10159,unrelated,0.420440793,1,
10160,unrelated,0.2854530513,1,
10161,discuss,0.6986795068,1,
10162,unrelated,0.4603830576,1,
10163,unrelated,0.2281601131,1,
10164,unrelated,0.3309320211,1,
10165,unrelated,0.2922028005,1,
10166,unrelated,0.3721176088,1,
10167,unrelated,0.2760058045,1,
10168,unrelated,0.4023248851,1,
10169,unrelated,0.552755475,1,
10170,unrelated,0.2744605839,1,
10171,unrelated,0.4270671904,1,
10172,unrelated,0.3079466522,1,
10173,unrelated,0.2038820535,1,
10174,discuss,0.3943778574,0,
10175,unrelated,0.2700329721,1,
10176,discuss,0.6832614541,1,
10177,unrelated,0.520909667,1,
10178,discuss,0.5460583568,0,
10179,unrelated,0.4097315669,1,
10180,discuss,0.4910698533,0,
10181,unrelated,0.6077040434,0,
10182,unrelated,0.401712805,1,
10183,unrelated,0.3165071011,1,
10184,unrelated,0.1064688116,1,
10185,unrelated,0.5447865725,1,
10186,unrelated,0.3796218932,1,
10187,discuss,0.685628891,1,
10188,discuss,0.1821079552,0,
10189,unrelated,0.1764538288,1,
10190,unrelated,0.6561536193,0,
10191,unrelated,0.3984538317,1,
10192,discuss,0.7296936512,1,
10193,unrelated,0.3864535391,1,
10194,unrelated,0.3791191876,1,
10195,unrelated,0.4362540245,1,
10196,unrelated,0.3180416822,1,
10197,unrelated,0.3657305837,1,
10198,unrelated,0.2295448333,1,
10199,discuss,0.7721840739,1,
10200,discuss,0.3881560564,0,
10201,unrelated,0.2471704781,1,
10202,unrelated,0.4560821354,1,
10203,discuss,0.4540433884,0,
10204,discuss,0.6477524042,1,
10205,agree,0.4579064548,0,
10206,unrelated,0.3622355461,1,
10207,unrelated,0.2451851517,1,
10208,unrelated,0.2376238108,1,
10209,unrelated,0.4340572357,1,
10210,unrelated,0.3525847495,1,
10211,unrelated,0.5155972838,1,
10212,discuss,0.5659121275,0,
10213,unrelated,0.4221097231,1,
10214,discuss,0.7192469239,1,
10215,unrelated,0.4079530835,1,
10216,discuss,0.3717995286,0,
10217,unrelated,0.4446474314,1,
10218,unrelated,0.3510031104,1,
10219,discuss,0.5961596966,0,
10220,unrelated,0.3965971768,1,
10221,unrelated,0.4513805211,1,
10222,unrelated,0.5888484716,1,
10223,agree,0.609069705,1,
10224,unrelated,0.3426291943,1,
10225,discuss,0.6136105061,1,
10226,unrelated,0.4834483862,1,
10227,unrelated,0.3266814947,1,
10228,unrelated,0.3613911271,1,
10229,unrelated,0.3609205186,1,
10230,unrelated,0.3931619525,1,
10231,unrelated,0.42915079,1,
10232,unrelated,0.3030377924,1,
10233,discuss,0.4497496188,0,
10234,unrelated,0.3567457795,1,
10235,discuss,0.5098986626,0,
10236,unrelated,0.523141861,1,
10237,unrelated,0.525297761,1,
10238,disagree,0.6423227787,1,
10239,unrelated,0.4867402613,1,
10240,unrelated,0.4874706864,1,
10241,unrelated,0.425206691,1,
10242,discuss,0.733833909,1,
10243,disagree,0.6922784448,1,
10244,unrelated,0.2914665937,1,
10245,unrelated,0.3587574065,1,
10246,unrelated,0.2614557147,1,
10247,unrelated,0.3995808065,1,
10248,unrelated,0.3856521547,1,
10249,unrelated,0.4112812281,1,
10250,unrelated,0.4317086339,1,
10251,unrelated,0.2678590417,1,
10252,agree,0.5713945031,0,
10253,discuss,0.4451794922,0,
10254,unrelated,0.4598408937,1,
10255,unrelated,0.3293651938,1,
10256,unrelated,0.2406309694,1,
10257,agree,0.4174698293,0,
10258,unrelated,0.3742042184,1,
10259,unrelated,0.5394815803,1,
10260,unrelated,0.412953347,1,
10261,agree,0.6948359013,1,
10262,agree,0.7802289128,1,
10263,discuss,0.7082285285,1,
10264,discuss,0.4565826654,0,
10265,unrelated,0.2274493426,1,
10266,unrelated,0.5046685338,1,
10267,unrelated,0.3008900285,1,
10268,unrelated,0.1788183898,1,
10269,unrelated,0.3554713726,1,
10270,unrelated,0.2866472602,1,
10271,agree,0.6321973205,1,
10272,discuss,0.7506420016,1,
10273,unrelated,0.3789374828,1,
10274,unrelated,0.3472650051,1,
10275,unrelated,0.419441551,1,
10276,unrelated,0.367351234,1,
10277,unrelated,0.3596626818,1,
10278,unrelated,0.2756494582,1,
10279,unrelated,0.5138390064,1,
10280,unrelated,0.4586959481,1,
10281,unrelated,0.2405593842,1,
10282,unrelated,0.3496038914,1,
10283,unrelated,0.35263744,1,
10284,discuss,0.7619693279,1,
10285,unrelated,0.4951189458,1,
10286,unrelated,0.5531734824,1,
10287,unrelated,0.4676216841,1,
10288,agree,0.4623198509,0,
10289,unrelated,0.3066715896,1,
10290,unrelated,0.5153540373,1,
10291,unrelated,0.4014736116,1,
10292,unrelated,0.5138944387,1,
10293,agree,0.4551035166,0,
10294,unrelated,0.3859868944,1,
10295,unrelated,0.4622421265,1,
10296,discuss,0.6246213913,1,
10297,discuss,0.6491454244,1,
10298,unrelated,0.390314579,1,
10299,unrelated,0.3703331351,1,
10300,discuss,0.5034888387,0,
10301,discuss,0.5876048207,0,
10302,unrelated,0.229097873,1,
10303,agree,0.6939008832,1,
10304,unrelated,0.430939734,1,
10305,agree,0.3894031346,0,
10306,unrelated,0.2559897006,1,
10307,discuss,0.8093782067,1,
10308,unrelated,0.3792817295,1,
10309,unrelated,0.4877728522,1,
10310,unrelated,0.4146649241,1,
